region,month,dry_bin,success_1mm_1d_mean,success_1mm_1d_count,success_1mm_3d_mean,success_1mm_3d_count,success_1mm_7d_mean,success_1mm_7d_count,success_1mm_14d_mean,success_1mm_14d_count,success_1mm_3d_x,success_1mm_7d_x,success_1mm_14d_x,success_1mm_1d_x,success_1mm_7d_y,success_1mm_14d_y,success_1mm_1d_y,success_1mm_3d_y,success_1mm_14d,success_1mm_1d,success_1mm_3d,success_1mm_7d
brasilia,3,6–9,0.7241935483870968,12,0.8725806451612903,12,0.9596774193548387,12,0.9935483870967742,12,0.8725806451612903,0.9596774193548387,0.9935483870967742,0.7241935483870968,0.9596774193548387,0.9935483870967742,0.7241935483870968,0.8725806451612903,0.9935483870967742,0.7241935483870968,0.8725806451612903,0.9596774193548387
brasilia,4,0–2,0.5721649484536082,388,0.7139175257731959,388,0.8195876288659794,388,0.865979381443299,388,0.5783333333333334,0.7116666666666667,0.8016666666666666,0.43166666666666664,0.7116666666666667,0.8016666666666666,0.43166666666666664,0.5783333333333334,0.8016666666666666,0.43166666666666664,0.5783333333333334,0.7116666666666667
brasilia,4,10–19,0.12,50,0.22,50,0.52,50,0.7,50,0.5783333333333334,0.7116666666666667,0.8016666666666666,0.43166666666666664,0.7116666666666667,0.8016666666666666,0.43166666666666664,0.5783333333333334,0.8016666666666666,0.43166666666666664,0.5783333333333334,0.7116666666666667
brasilia,4,20+,0.43166666666666664,4,0.5783333333333334,4,0.7116666666666667,4,0.8016666666666666,4,0.5783333333333334,0.7116666666666667,0.8016666666666666,0.43166666666666664,0.7116666666666667,0.8016666666666666,0.43166666666666664,0.5783333333333334,0.8016666666666666,0.43166666666666664,0.5783333333333334,0.7116666666666667
brasilia,4,3–5,0.18823529411764706,85,0.36470588235294116,85,0.6,85,0.6588235294117647,85,0.5783333333333334,0.7116666666666667,0.8016666666666666,0.43166666666666664,0.7116666666666667,0.8016666666666666,0.43166666666666664,0.5783333333333334,0.8016666666666666,0.43166666666666664,0.5783333333333334,0.7116666666666667
brasilia,4,6–9,0.2054794520547945,73,0.3835616438356164,73,0.4383561643835616,73,0.684931506849315,73,0.5783333333333334,0.7116666666666667,0.8016666666666666,0.43166666666666664,0.7116666666666667,0.8016666666666666,0.43166666666666664,0.5783333333333334,0.8016666666666666,0.43166666666666664,0.5783333333333334,0.7116666666666667
brasilia,5,0–2,0.2482758620689655,145,0.33793103448275863,145,0.36551724137931035,145,0.5310344827586206,145,0.21451612903225806,0.3467741935483871,0.5209677419354839,0.11774193548387096,0.3467741935483871,0.5209677419354839,0.11774193548387096,0.21451612903225806,0.5209677419354839,0.11774193548387096,0.21451612903225806,0.3467741935483871
brasilia,5,10–19,0.06914893617021277,188,0.20212765957446807,188,0.4095744680851064,188,0.5531914893617021,188,0.21451612903225806,0.3467741935483871,0.5209677419354839,0.11774193548387096,0.3467741935483871,0.5209677419354839,0.11774193548387096,0.21451612903225806,0.5209677419354839,0.11774193548387096,0.21451612903225806,0.3467741935483871
brasilia,5,20+,0.1111111111111111,117,0.19658119658119658,117,0.3247863247863248,117,0.4444444444444444,117,0.21451612903225806,0.3467741935483871,0.5209677419354839,0.11774193548387096,0.3467741935483871,0.5209677419354839,0.11774193548387096,0.21451612903225806,0.5209677419354839,0.11774193548387096,0.21451612903225806,0.3467741935483871
brasilia,5,3–5,0.0625,80,0.1,80,0.225,80,0.45,80,0.21451612903225806,0.3467741935483871,0.5209677419354839,0.11774193548387096,0.3467741935483871,0.5209677419354839,0.11774193548387096,0.21451612903225806,0.5209677419354839,0.11774193548387096,0.21451612903225806,0.3467741935483871
brasilia,5,6–9,0.06666666666666667,90,0.16666666666666666,90,0.32222222222222224,90,0.6,90,0.21451612903225806,0.3467741935483871,0.5209677419354839,0.11774193548387096,0.3467741935483871,0.5209677419354839,0.11774193548387096,0.21451612903225806,0.5209677419354839,0.11774193548387096,0.21451612903225806,0.3467741935483871
brasilia,6,0–2,0.21621621621621623,37,0.35135135135135137,37,0.3783783783783784,37,0.3783783783783784,37,0.045,0.07,0.105,0.023333333333333334,0.07,0.105,0.023333333333333334,0.045,0.105,0.023333333333333334,0.045,0.07
brasilia,6,10–19,0.015151515151515152,132,0.030303030303030304,132,0.08333333333333333,132,0.12878787878787878,132,0.045,0.07,0.105,0.023333333333333334,0.07,0.105,0.023333333333333334,0.045,0.105,0.023333333333333334,0.045,0.07
brasilia,6,20+,0.008264462809917356,363,0.02203856749311295,363,0.04132231404958678,363,0.07988980716253444,363,0.045,0.07,0.105,0.023333333333333334,0.07,0.105,0.023333333333333334,0.045,0.105,0.023333333333333334,0.045,0.07
brasilia,6,3–5,0.038461538461538464,26,0.07692307692307693,26,0.07692307692307693,26,0.07692307692307693,26,0.045,0.07,0.105,0.023333333333333334,0.07,0.105,0.023333333333333334,0.045,0.105,0.023333333333333334,0.045,0.07
brasilia,6,6–9,0.0,42,0.0,42,0.0,42,0.023809523809523808,42,0.045,0.07,0.105,0.023333333333333334,0.07,0.105,0.023333333333333334,0.045,0.105,0.023333333333333334,0.045,0.07
brasilia,7,0–2,0.004838709677419355,6,0.01129032258064516,6,0.01935483870967742,6,0.035483870967741936,6,0.01129032258064516,0.01935483870967742,0.035483870967741936,0.004838709677419355,0.01935483870967742,0.035483870967741936,0.004838709677419355,0.01129032258064516,0.035483870967741936,0.004838709677419355,0.01129032258064516,0.01935483870967742
brasilia,7,10–19,0.0,35,0.0,35,0.0,35,0.08571428571428572,35,0.01129032258064516,0.01935483870967742,0.035483870967741936,0.004838709677419355,0.01935483870967742,0.035483870967741936,0.004838709677419355,0.01129032258064516,0.035483870967741936,0.004838709677419355,0.01129032258064516,0.01935483870967742
brasilia,7,20+,0.005357142857142857,560,0.0125,560,0.02142857142857143,560,0.033928571428571426,560,0.01129032258064516,0.01935483870967742,0.035483870967741936,0.004838709677419355,0.01935483870967742,0.035483870967741936,0.004838709677419355,0.01129032258064516,0.035483870967741936,0.004838709677419355,0.01129032258064516,0.01935483870967742
brasilia,7,3–5,0.004838709677419355,7,0.01129032258064516,7,0.01935483870967742,7,0.035483870967741936,7,0.01129032258064516,0.01935483870967742,0.035483870967741936,0.004838709677419355,0.01935483870967742,0.035483870967741936,0.004838709677419355,0.01129032258064516,0.035483870967741936,0.004838709677419355,0.01129032258064516,0.01935483870967742
brasilia,7,6–9,0.004838709677419355,12,0.01129032258064516,12,0.01935483870967742,12,0.035483870967741936,12,0.01129032258064516,0.01935483870967742,0.035483870967741936,0.004838709677419355,0.01935483870967742,0.035483870967741936,0.004838709677419355,0.01129032258064516,0.035483870967741936,0.004838709677419355,0.01129032258064516,0.01935483870967742
brasilia,8,0–2,0.3220338983050847,59,0.3559322033898305,59,0.559322033898305,59,0.864406779661017,59,0.11451612903225807,0.22580645161290322,0.3967741935483871,0.06451612903225806,0.22580645161290322,0.3967741935483871,0.06451612903225806,0.11451612903225807,0.3967741935483871,0.06451612903225806,0.11451612903225807,0.22580645161290322
brasilia,8,10–19,0.06451612903225806,7,0.11451612903225807,7,0.22580645161290322,7,0.3967741935483871,7,0.11451612903225807,0.22580645161290322,0.3967741935483871,0.06451612903225806,0.22580645161290322,0.3967741935483871,0.06451612903225806,0.11451612903225807,0.3967741935483871,0.06451612903225806,0.11451612903225807,0.22580645161290322
brasilia,8,20+,0.023622047244094488,508,0.05905511811023622,508,0.13582677165354332,508,0.2874015748031496,508,0.11451612903225807,0.22580645161290322,0.3967741935483871,0.06451612903225806,0.22580645161290322,0.3967741935483871,0.06451612903225806,0.11451612903225807,0.3967741935483871,0.06451612903225806,0.11451612903225807,0.22580645161290322
brasilia,8,3–5,0.08,25,0.16,25,0.64,25,0.84,25,0.11451612903225807,0.22580645161290322,0.3967741935483871,0.06451612903225806,0.22580645161290322,0.3967741935483871,0.06451612903225806,0.11451612903225807,0.3967741935483871,0.06451612903225806,0.11451612903225807,0.22580645161290322
brasilia,8,6–9,0.23809523809523808,21,0.5714285714285714,21,0.7619047619047619,21,1.0,21,0.11451612903225807,0.22580645161290322,0.3967741935483871,0.06451612903225806,0.22580645161290322,0.3967741935483871,0.06451612903225806,0.11451612903225807,0.3967741935483871,0.06451612903225806,0.11451612903225807,0.22580645161290322
brasilia,9,0–2,0.45320197044334976,203,0.6551724137931034,203,0.7980295566502463,203,0.9507389162561576,203,0.4066666666666667,0.6016666666666667,0.8133333333333334,0.24666666666666667,0.6016666666666667,0.8133333333333334,0.24666666666666667,0.4066666666666667,0.8133333333333334,0.24666666666666667,0.4066666666666667,0.6016666666666667
brasilia,9,10–19,0.2786885245901639,61,0.5081967213114754,61,0.7213114754098361,61,0.9672131147540983,61,0.4066666666666667,0.6016666666666667,0.8133333333333334,0.24666666666666667,0.6016666666666667,0.8133333333333334,0.24666666666666667,0.4066666666666667,0.8133333333333334,0.24666666666666667,0.4066666666666667,0.6016666666666667
brasilia,9,20+,0.06912442396313365,217,0.15207373271889402,217,0.3271889400921659,217,0.5898617511520737,217,0.4066666666666667,0.6016666666666667,0.8133333333333334,0.24666666666666667,0.6016666666666667,0.8133333333333334,0.24666666666666667,0.4066666666666667,0.8133333333333334,0.24666666666666667,0.4066666666666667,0.6016666666666667
brasilia,9,3–5,0.18032786885245902,61,0.39344262295081966,61,0.639344262295082,61,0.9344262295081968,61,0.4066666666666667,0.6016666666666667,0.8133333333333334,0.24666666666666667,0.6016666666666667,0.8133333333333334,0.24666666666666667,0.4066666666666667,0.8133333333333334,0.24666666666666667,0.4066666666666667,0.6016666666666667
brasilia,9,6–9,0.22413793103448276,58,0.39655172413793105,58,0.7758620689655172,58,0.8793103448275862,58,0.4066666666666667,0.6016666666666667,0.8133333333333334,0.24666666666666667,0.6016666666666667,0.8133333333333334,0.24666666666666667,0.4066666666666667,0.8133333333333334,0.24666666666666667,0.4066666666666667,0.6016666666666667
brasilia,10,0–2,0.6385542168674698,415,0.7590361445783133,415,0.9060240963855422,415,0.9783132530120482,415,0.6903225806451613,0.8693548387096774,0.9596774193548387,0.5209677419354839,0.8693548387096774,0.9596774193548387,0.5209677419354839,0.6903225806451613,0.9596774193548387,0.5209677419354839,0.6903225806451613,0.8693548387096774
brasilia,10,10–19,0.19444444444444445,36,0.3611111111111111,36,0.6111111111111112,36,0.8611111111111112,36,0.6903225806451613,0.8693548387096774,0.9596774193548387,0.5209677419354839,0.8693548387096774,0.9596774193548387,0.5209677419354839,0.6903225806451613,0.9596774193548387,0.5209677419354839,0.6903225806451613,0.8693548387096774
brasilia,10,20+,0.27586206896551724,29,0.6206896551724138,29,0.9310344827586207,29,1.0,29,0.6903225806451613,0.8693548387096774,0.9596774193548387,0.5209677419354839,0.8693548387096774,0.9596774193548387,0.5209677419354839,0.6903225806451613,0.9596774193548387,0.5209677419354839,0.6903225806451613,0.8693548387096774
brasilia,10,3–5,0.3068181818181818,88,0.5909090909090909,88,0.8522727272727273,88,0.9318181818181818,88,0.6903225806451613,0.8693548387096774,0.9596774193548387,0.5209677419354839,0.8693548387096774,0.9596774193548387,0.5209677419354839,0.6903225806451613,0.9596774193548387,0.5209677419354839,0.6903225806451613,0.8693548387096774
brasilia,10,6–9,0.3076923076923077,52,0.5769230769230769,52,0.75,52,0.9038461538461539,52,0.6903225806451613,0.8693548387096774,0.9596774193548387,0.5209677419354839,0.8693548387096774,0.9596774193548387,0.5209677419354839,0.6903225806451613,0.9596774193548387,0.5209677419354839,0.6903225806451613,0.8693548387096774
brasilia,11,0–2,0.7877094972067039,537,0.9124767225325885,537,0.9851024208566108,537,1.0,537,0.9066666666666666,0.985,1.0,0.7666666666666667,0.985,1.0,0.7666666666666667,0.9066666666666666,1.0,0.7666666666666667,0.9066666666666666,0.985
brasilia,11,3–5,0.5106382978723404,47,0.8085106382978723,47,0.9787234042553191,47,1.0,47,0.9066666666666666,0.985,1.0,0.7666666666666667,0.985,1.0,0.7666666666666667,0.9066666666666666,1.0,0.7666666666666667,0.9066666666666666,0.985
brasilia,11,6–9,0.7666666666666667,16,0.9066666666666666,16,0.985,16,1.0,16,0.9066666666666666,0.985,1.0,0.7666666666666667,0.985,1.0,0.7666666666666667,0.9066666666666666,1.0,0.7666666666666667,0.9066666666666666,0.985
brasilia,12,0–2,0.8259325044404974,563,0.9325044404973357,563,0.9911190053285968,563,1.0,563,0.9191419141914191,0.9851485148514851,1.0,0.8052805280528053,0.9851485148514851,1.0,0.8052805280528053,0.9191419141914191,1.0,0.8052805280528053,0.9191419141914191,0.9851485148514851
brasilia,12,10–19,0.8052805280528053,6,0.9191419141914191,6,0.9851485148514851,6,1.0,6,0.9191419141914191,0.9851485148514851,1.0,0.8052805280528053,0.9851485148514851,1.0,0.8052805280528053,0.9191419141914191,1.0,0.8052805280528053,0.9191419141914191,0.9851485148514851
brasilia,12,3–5,0.6296296296296297,27,0.8148148148148148,27,0.8518518518518519,27,1.0,27,0.9191419141914191,0.9851485148514851,1.0,0.8052805280528053,0.9851485148514851,1.0,0.8052805280528053,0.9191419141914191,1.0,0.8052805280528053,0.9191419141914191,0.9851485148514851
brasilia,12,6–9,0.8052805280528053,10,0.9191419141914191,10,0.9851485148514851,10,1.0,10,0.9191419141914191,0.9851485148514851,1.0,0.8052805280528053,0.9851485148514851,1.0,0.8052805280528053,0.9191419141914191,1.0,0.8052805280528053,0.9191419141914191,0.9851485148514851
cape_town,1,0–2,0.1,130,0.23846153846153847,130,0.4461538461538462,130,0.5846153846153846,130,0.20806451612903226,0.3919354838709677,0.5967741935483871,0.07903225806451612,0.3919354838709677,0.5967741935483871,0.07903225806451612,0.20806451612903226,0.5967741935483871,0.07903225806451612,0.20806451612903226,0.3919354838709677
cape_town,1,10–19,0.05027932960893855,179,0.12849162011173185,179,0.30726256983240224,179,0.6145251396648045,179,0.20806451612903226,0.3919354838709677,0.5967741935483871,0.07903225806451612,0.3919354838709677,0.5967741935483871,0.07903225806451612,0.20806451612903226,0.5967741935483871,0.07903225806451612,0.20806451612903226,0.3919354838709677
cape_town,1,20+,0.09574468085106383,94,0.2553191489361702,94,0.4574468085106383,94,0.6702127659574468,94,0.20806451612903226,0.3919354838709677,0.5967741935483871,0.07903225806451612,0.3919354838709677,0.5967741935483871,0.07903225806451612,0.20806451612903226,0.5967741935483871,0.07903225806451612,0.20806451612903226,0.3919354838709677
cape_town,1,3–5,0.030303030303030304,99,0.18181818181818182,99,0.47474747474747475,99,0.5454545454545454,99,0.20806451612903226,0.3919354838709677,0.5967741935483871,0.07903225806451612,0.3919354838709677,0.5967741935483871,0.07903225806451612,0.20806451612903226,0.5967741935483871,0.07903225806451612,0.20806451612903226,0.3919354838709677
cape_town,1,6–9,0.1271186440677966,118,0.2796610169491525,118,0.3389830508474576,118,0.5677966101694916,118,0.20806451612903226,0.3919354838709677,0.5967741935483871,0.07903225806451612,0.3919354838709677,0.5967741935483871,0.07903225806451612,0.20806451612903226,0.5967741935483871,0.07903225806451612,0.20806451612903226,0.3919354838709677
cape_town,2,0–2,0.06140350877192982,114,0.15789473684210525,114,0.42105263157894735,114,0.6578947368421053,114,0.19823008849557522,0.41061946902654867,0.6584070796460177,0.08141592920353982,0.41061946902654867,0.6584070796460177,0.08141592920353982,0.19823008849557522,0.6584070796460177,0.08141592920353982,0.19823008849557522,0.41061946902654867
cape_town,2,10–19,0.0916030534351145,131,0.17557251908396945,131,0.32061068702290074,131,0.6335877862595419,131,0.19823008849557522,0.41061946902654867,0.6584070796460177,0.08141592920353982,0.41061946902654867,0.6584070796460177,0.08141592920353982,0.19823008849557522,0.6584070796460177,0.08141592920353982,0.19823008849557522,0.41061946902654867
cape_town,2,20+,0.07692307692307693,156,0.21153846153846154,156,0.48717948717948717,156,0.7756410256410257,156,0.19823008849557522,0.41061946902654867,0.6584070796460177,0.08141592920353982,0.41061946902654867,0.6584070796460177,0.08141592920353982,0.19823008849557522,0.6584070796460177,0.08141592920353982,0.19823008849557522,0.41061946902654867
cape_town,2,3–5,0.11764705882352941,85,0.2823529411764706,85,0.4470588235294118,85,0.6235294117647059,85,0.19823008849557522,0.41061946902654867,0.6584070796460177,0.08141592920353982,0.41061946902654867,0.6584070796460177,0.08141592920353982,0.19823008849557522,0.6584070796460177,0.08141592920353982,0.19823008849557522,0.41061946902654867
cape_town,2,6–9,0.06329113924050633,79,0.17721518987341772,79,0.35443037974683544,79,0.5063291139240507,79,0.19823008849557522,0.41061946902654867,0.6584070796460177,0.08141592920353982,0.41061946902654867,0.6584070796460177,0.08141592920353982,0.19823008849557522,0.6584070796460177,0.08141592920353982,0.19823008849557522,0.41061946902654867
cape_town,3,0–2,0.06722689075630252,119,0.11764705882352941,119,0.29411764705882354,119,0.5630252100840336,119,0.18387096774193548,0.3870967741935484,0.6645161290322581,0.07903225806451612,0.3870967741935484,0.6645161290322581,0.07903225806451612,0.18387096774193548,0.6645161290322581,0.07903225806451612,0.18387096774193548,0.3870967741935484
cape_town,3,10–19,0.0893854748603352,179,0.19553072625698323,179,0.4022346368715084,179,0.7262569832402235,179,0.18387096774193548,0.3870967741935484,0.6645161290322581,0.07903225806451612,0.3870967741935484,0.6645161290322581,0.07903225806451612,0.18387096774193548,0.6645161290322581,0.07903225806451612,0.18387096774193548,0.3870967741935484
cape_town,3,20+,0.11510791366906475,139,0.2805755395683453,139,0.5467625899280576,139,0.6834532374100719,139,0.18387096774193548,0.3870967741935484,0.6645161290322581,0.07903225806451612,0.3870967741935484,0.6645161290322581,0.07903225806451612,0.18387096774193548,0.6645161290322581,0.07903225806451612,0.18387096774193548,0.3870967741935484
cape_town,3,3–5,0.033707865168539325,89,0.1348314606741573,89,0.2808988764044944,89,0.651685393258427,89,0.18387096774193548,0.3870967741935484,0.6645161290322581,0.07903225806451612,0.3870967741935484,0.6645161290322581,0.07903225806451612,0.18387096774193548,0.6645161290322581,0.07903225806451612,0.18387096774193548,0.3870967741935484
cape_town,3,6–9,0.06382978723404255,94,0.14893617021276595,94,0.3404255319148936,94,0.6595744680851063,94,0.18387096774193548,0.3870967741935484,0.6645161290322581,0.07903225806451612,0.3870967741935484,0.6645161290322581,0.07903225806451612,0.18387096774193548,0.6645161290322581,0.07903225806451612,0.18387096774193548,0.3870967741935484
cape_town,4,0–2,0.20192307692307693,208,0.35096153846153844,208,0.5432692307692307,208,0.8798076923076923,208,0.36333333333333334,0.6516666666666666,0.9216666666666666,0.16333333333333333,0.6516666666666666,0.9216666666666666,0.16333333333333333,0.36333333333333334,0.9216666666666666,0.16333333333333333,0.36333333333333334,0.6516666666666666
cape_town,4,10–19,0.25510204081632654,98,0.5816326530612245,98,0.8367346938775511,98,0.9897959183673469,98,0.36333333333333334,0.6516666666666666,0.9216666666666666,0.16333333333333333,0.6516666666666666,0.9216666666666666,0.16333333333333333,0.36333333333333334,0.9216666666666666,0.16333333333333333,0.36333333333333334,0.6516666666666666
cape_town,4,20+,0.11475409836065574,61,0.36065573770491804,61,0.6229508196721312,61,0.8688524590163934,61,0.36333333333333334,0.6516666666666666,0.9216666666666666,0.16333333333333333,0.6516666666666666,0.9216666666666666,0.16333333333333333,0.36333333333333334,0.9216666666666666,0.16333333333333333,0.36333333333333334,0.6516666666666666
cape_town,4,3–5,0.11570247933884298,121,0.256198347107438,121,0.5785123966942148,121,0.9421487603305785,121,0.36333333333333334,0.6516666666666666,0.9216666666666666,0.16333333333333333,0.6516666666666666,0.9216666666666666,0.16333333333333333,0.36333333333333334,0.9216666666666666,0.16333333333333333,0.36333333333333334,0.6516666666666666
cape_town,4,6–9,0.08928571428571429,112,0.3125,112,0.7857142857142857,112,0.9464285714285714,112,0.36333333333333334,0.6516666666666666,0.9216666666666666,0.16333333333333333,0.6516666666666666,0.9216666666666666,0.16333333333333333,0.36333333333333334,0.9216666666666666,0.16333333333333333,0.36333333333333334,0.6516666666666666
cape_town,5,0–2,0.2743682310469314,277,0.5234657039711191,277,0.776173285198556,277,0.9638989169675091,277,0.4838709677419355,0.7532258064516129,0.95,0.2435483870967742,0.7532258064516129,0.95,0.2435483870967742,0.4838709677419355,0.95,0.2435483870967742,0.4838709677419355,0.7532258064516129
cape_town,5,10–19,0.24489795918367346,98,0.4897959183673469,98,0.7653061224489796,98,0.9183673469387755,98,0.4838709677419355,0.7532258064516129,0.95,0.2435483870967742,0.7532258064516129,0.95,0.2435483870967742,0.4838709677419355,0.95,0.2435483870967742,0.4838709677419355,0.7532258064516129
cape_town,5,20+,0.2435483870967742,19,0.4838709677419355,19,0.7532258064516129,19,0.95,19,0.4838709677419355,0.7532258064516129,0.95,0.2435483870967742,0.7532258064516129,0.95,0.2435483870967742,0.4838709677419355,0.95,0.2435483870967742,0.4838709677419355,0.7532258064516129
cape_town,5,3–5,0.22131147540983606,122,0.45901639344262296,122,0.7049180327868853,122,0.9508196721311475,122,0.4838709677419355,0.7532258064516129,0.95,0.2435483870967742,0.7532258064516129,0.95,0.2435483870967742,0.4838709677419355,0.95,0.2435483870967742,0.4838709677419355,0.7532258064516129
cape_town,5,6–9,0.17307692307692307,104,0.40384615384615385,104,0.7403846153846154,104,0.9423076923076923,104,0.4838709677419355,0.7532258064516129,0.95,0.2435483870967742,0.7532258064516129,0.95,0.2435483870967742,0.4838709677419355,0.95,0.2435483870967742,0.4838709677419355,0.7532258064516129
cape_town,6,0–2,0.3342776203966006,353,0.5524079320113314,353,0.8753541076487252,353,0.9716713881019831,353,0.5833333333333334,0.8716666666666667,0.975,0.32166666666666666,0.8716666666666667,0.975,0.32166666666666666,0.5833333333333334,0.975,0.32166666666666666,0.5833333333333334,0.8716666666666667
cape_town,6,10–19,0.2413793103448276,29,0.5517241379310345,29,0.9310344827586207,29,1.0,29,0.5833333333333334,0.8716666666666667,0.975,0.32166666666666666,0.8716666666666667,0.975,0.32166666666666666,0.5833333333333334,0.975,0.32166666666666666,0.5833333333333334,0.8716666666666667
cape_town,6,3–5,0.24305555555555555,144,0.6111111111111112,144,0.8680555555555556,144,0.9722222222222222,144,0.5833333333333334,0.8716666666666667,0.975,0.32166666666666666,0.8716666666666667,0.975,0.32166666666666666,0.5833333333333334,0.975,0.32166666666666666,0.5833333333333334,0.8716666666666667
cape_town,6,6–9,0.44594594594594594,74,0.6891891891891891,74,0.8378378378378378,74,0.9864864864864865,74,0.5833333333333334,0.8716666666666667,0.975,0.32166666666666666,0.8716666666666667,0.975,0.32166666666666666,0.5833333333333334,0.975,0.32166666666666666,0.5833333333333334,0.8716666666666667
cape_town,7,0–2,0.32732732732732733,333,0.5495495495495496,333,0.8408408408408409,333,0.9669669669669669,333,0.5467741935483871,0.817741935483871,0.967741935483871,0.2967741935483871,0.817741935483871,0.967741935483871,0.2967741935483871,0.5467741935483871,0.967741935483871,0.2967741935483871,0.5467741935483871,0.817741935483871
cape_town,7,10–19,0.21739130434782608,46,0.5,46,0.8695652173913043,46,1.0,46,0.5467741935483871,0.817741935483871,0.967741935483871,0.2967741935483871,0.817741935483871,0.967741935483871,0.2967741935483871,0.5467741935483871,0.967741935483871,0.2967741935483871,0.5467741935483871,0.817741935483871
cape_town,7,20+,0.2967741935483871,2,0.5467741935483871,2,0.817741935483871,2,0.967741935483871,2,0.5467741935483871,0.817741935483871,0.967741935483871,0.2967741935483871,0.817741935483871,0.967741935483871,0.2967741935483871,0.5467741935483871,0.967741935483871,0.2967741935483871,0.5467741935483871,0.817741935483871
cape_town,7,3–5,0.20270270270270271,148,0.5472972972972973,148,0.7905405405405406,148,0.9527027027027027,148,0.5467741935483871,0.817741935483871,0.967741935483871,0.2967741935483871,0.817741935483871,0.967741935483871,0.2967741935483871,0.5467741935483871,0.967741935483871,0.2967741935483871,0.5467741935483871,0.817741935483871
cape_town,7,6–9,0.37362637362637363,91,0.5494505494505495,91,0.7472527472527473,91,0.978021978021978,91,0.5467741935483871,0.817741935483871,0.967741935483871,0.2967741935483871,0.817741935483871,0.967741935483871,0.2967741935483871,0.5467741935483871,0.967741935483871,0.2967741935483871,0.5467741935483871,0.817741935483871
cape_town,8,0–2,0.2782608695652174,345,0.5681159420289855,345,0.8173913043478261,345,0.9536231884057971,345,0.5483870967741935,0.8241935483870968,0.967741935483871,0.27903225806451615,0.8241935483870968,0.967741935483871,0.27903225806451615,0.5483870967741935,0.967741935483871,0.27903225806451615,0.5483870967741935,0.8241935483870968
